,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,Current Price,Shares Outstanding
181,N/A,N/A,vfc,N/A,N/A,N/A,N/A,N/A,59.315,22.79,1.86,5.187977,0.08548999,0.13566,0.10635999,0.24716999,28.928,22390000000.0,17.476488,17.476488,2.32,0.13772827,0.13772827,12020000000.0,5820000000.0,1900000000.0,1150000000.0,2.453,0.159,0.02,1480000000.0,1.509,2590000000.0,2.229,10.746,1410000000.0,0.657034,0.00641,0.85400003,30140000.0,9.1,0.088074,28410000.0,N/A,55.75,400460000.0
182,N/A,N/A,spg,N/A,N/A,N/A,N/A,N/A,472.83,26.61,8.83,12.008912,0.33717,0.49825,0.05439000,0.40752,17.364,48550000000.0,22.363379,22.363379,2.52,0.30488575,0.30488575,5440000000.0,4460000000.0,23150000000.0,1830000000.0,5.844,0.015,0.007,3370000000.0,1.712,23150000000.0,0.253,13.017,3440000000.0,0.625726,0.00719,0.986,14550000.0,6.13,0.05477000,13210000.0,N/A,156.32,312190000.0
183,N/A,N/A,cvs,N/A,N/A,N/A,N/A,N/A,81.062,16.15,0.44,2.351234,0.02865,0.05780000,0.06972,0.14698,169.102,78910000000.0,12.123021,12.123021,1.68,0.1951068,0.1951068,1.7753e+11,28860000000.0,12810000000.0,5110000000.0,4.795,0.124,0.03,10070000000.0,2.26,27430000000.0,1.079,32.947,11160000000.0,0.595563,0.00231000,0.851,25870000.0,3.9,0.02503099,24570000.0,N/A,77.4661,1020000000.0
184,N/A,N/A,aiv,N/A,N/A,N/A,N/A,N/A,205.051,16.60,6.82,4.3043694,0.42796,0.24677,0.02444,0.25034,6.257,6750000000.0,79.351845,79.351845,12.24,0.07339454,0.07339454,995850000.0,639090000.0,572560000.0,406050000.0,2.588,0.53,0.01,377720000.0,0.414,3970000000.0,0.422,9.955,372290000.0,0.685372,0.00912,1.029,4230000.0,3.67,0.03841399,3950000.0,N/A,42.85,157020000.0
185,N/A,N/A,fhn,N/A,N/A,N/A,N/A,N/A,5.464,17.90,3.21,1.7217522,0.18375999,0.30003,0.00865,0.09090000,5.464,4060000000.0,13.003759,13.003759,1.54,0.22261238,0.22261238,1370000000.0,898450000.0,2150000000.0,227050000.0,0.97,0.15,0.013,181120000.0,19.702,2150000000.0,1270000000.0,10.045,221650000.0,1.0965,0.01238,0.839,18440000.0,4.9,0.080043,15590000.0,N/A,17.295,233880000.0
186,N/A,N/A,clx,N/A,N/A,N/A,N/A,N/A,603.96,25.98,2.87,42.07204,0.11222000,0.18004999,0.14964,2.00905,45.921,16940000000.0,23.154387,23.154387,3.62,0.03112614,0.03112614,5760000000.0,2600000000.0,1220000000.0,5.062,5.062,0.063,0.036,1.49,3.346,2440000000.0,0.802,3.137,0.063,0.247027,0.00180000,0.758,4820000.0,6.51,0.041377,4590000.0,N/A,131.98,128800000.0
187,N/A,N/A,pwr,N/A,N/A,N/A,N/A,N/A,12.454,23.32,0.63,1.521272,0.02787,0.04657,0.04359,0.06939,52.232,5130000000.0,14.642242,14.642242,0.73,0.31587243,0.31587243,7650000000.0,1010000000.0,580470000.0,226500000.0,1.447,1.462,0.271,381180000.0,0.7,423300000.0,1.957,22.33,170520000.0,0.738615,0.0073,0.90900004,5920000.0,3.23,0.04003,5650000.0,N/A,33.97,148110000.0
188,N/A,N/A,ntap,N/A,N/A,N/A,N/A,N/A,76.367,22.19,1.92,3.848089,0.09222999,0.12810001,0.04525000,0.17983,20.069,10920000000.0,12.088146,12.088146,0.84,0.5528617,0.5528617,5520000000.0,3390000000.0,2120000000.0,1.81,1.81,0.073,0.073,1180000000.0,18.135,2120000000.0,1.504,10.335,0.073,1.49989,8.2,0.97199994,15270000.0,5.03,0.08795,11170000.0,N/A,39.77,271740000.0
189,N/A,N/A,dnb,N/A,N/A,N/A,N/A,N/A,46.663,47.90,2.32,0.483,0.04847,0.23582001,0.11314999,1700000000.0,46.663,3970000000.0,14.695652,14.695652,3.67,0.14362001,0.14362001,1700000000.0,1700000000.0,435900000.0,87800000.0,2.249,0.49,0.017,322700000.0,10.174,1710000000.0,0.86,26.961,0.49,1.33946,0.00343,0.945,810.07,1.56,0.024549,897.5,N/A,108.16,36900000.0
190,N/A,N/A,unm,N/A,N/A,N/A,N/A,N/A,32.847,11.64,0.97,1.1893965,0.08543999,0.13848,0.01547000,0.10547,47.779,10820000000.0,10.912644,10.912644,1.65,0.4821986,0.4821986,11050000000.0,3670000000.0,1640000000.0,950700000.0,4.073,0.138,0.03,1120000000.0,3.853,2990000000.0,8.393,39.911,1130000000.0,1.52065,0.00466,0.936,4430000.0,3.67,0.021677,4480000.0,N/A,47.47,228210000.0
191,N/A,N/A,hban,N/A,N/A,N/A,N/A,N/A,3.649,20.37,4.18,1.5798026,0.20995001,0.37894002,0.00866999,0.08509,3.649,14930000000.0,12.372726,12.372726,1.54,0.50659335,0.50659335,3780000000.0,2380000000.0,10630000000.0,672450000.0,0.674,0.15,0.326,1220000000.0,1.516,10630000000.0,3570000000.0,8.615,1420000000.0,1.30438,0.00987,0.72900003,17820000.0,2.15,0.016504,18470000.0,N/A,13.61,1090000000.0
192,N/A,N/A,k,N/A,N/A,N/A,N/A,N/A,397.824,29.75,1.78,11.505846,0.06067,0.13486,0.07063,0.38494,36.78,23030000000.0,15.662708,15.662708,2.87,0.19847894,0.19847894,13010000000.0,4750000000.0,2260000000.0,2.21,2.21,0.51,0.042,1630000000.0,0.851,8039999999.999999,0.665,5.731,1830000000.0,0.363196,0.00250999,0.826,13690000.0,5.06,0.050156,11900000.0,N/A,65.94,350280000.0
193,N/A,N/A,rtn,N/A,N/A,N/A,N/A,N/A,49.725,21.51,2.00,4.6866946,0.09432,0.13879,0.07172,0.21204,83.392,48600000000.0,19.933254,19.933254,2.47,0.20400488,0.20400488,24070000000.0,6120000000.0,3820000000.0,2260000000.0,7.762,0.21,0.034,2850000000.0,8.881,5340000000.0,1.667,35.684,2480000000.0,0.738751,0.00382,0.796,2310000.0,1.53,0.007952,3470000.0,N/A,167.24,291070000.0
194,N/A,N/A,unh,N/A,N/A,N/A,N/A,N/A,74.243,23.90,0.95,4.3048916,0.04009,0.0708,0.0656,0.18502001,198.515,1.7991e+11,17.340567,17.340567,1.3,0.32954383,0.32954383,1.8484e+11,67800000000.0,14990000000.0,7580000000.0,7.812,0.335,0.094,9790000000.0,20.082,33900000000.0,0.662,43.423,13930000000.0,0.590826,0.01623999,0.89599997,9930000.0,3.28,0.010475,10680000.0,N/A,186.9313,963660000.0
195,N/A,N/A,usb,N/A,N/A,N/A,N/A,N/A,11.502,15.72,4.44,2.0657165,0.30427,0.42588,0.01373000,0.12583,11.502,87470000000.0,13.544503,13.544503,2.43,0.27292848,0.27292848,22740000000.0,11680000000.0,49370000000.0,5650000000.0,3.301,0.077,0.061,5340000000.0,13.063,49370000000.0,19640000000.0,25.047,7260000000.0,0.926464,0.00119,0.73800004,19300000.0,3.51,0.011413,18520000.0,N/A,51.74,1690000000.0
196,N/A,N/A,hsy,N/A,N/A,N/A,N/A,N/A,335.747,36.69,2.96,26.845207,0.08213,0.189,0.16620001,0.68235,35.12,22310000000.0,20.06705,20.06705,2.56,0.04303842,0.04303842,7440000000.0,3160000000.0,1720000000.0,615260000.0,2.857,0.453,0.028,983480000.0,1.105,2840000000.0,1.095,3.902,948470000.0,0.138367,0.00201,0.754,2250000.0,2.05,0.014809,1830000.0,N/A,104.75,152170000.0
197,N/A,N/A,nbr,N/A,N/A,N/A,N/A,N/A,114.925,N/A,0.97,0.68324935,0.3559,0.13656999,0.02196000,0.21463,7.918,2150000000.0,19.986841,19.986841,0.8,0.2679097,0.2679097,2230000000.0,883540000.0,562510000.0,744210000.0,2.755,0.059,0.059,531900000.0,0.8,3660000000.0,1.455,11.116,312410000.0,1.39072,0.03831000,0.764,31300000.0,2.85,0.096454,37790000.0,N/A,7.595,285800000.0
198,N/A,N/A,ctl,N/A,N/A,N/A,N/A,N/A,147.896,22.06,0.74,0.9394077,0.03201,0.15048,0.03453,0.04045,31.998,12350000000.0,11.109756,11.109756,3.69,0.24365646,0.24365646,17470000000.0,9700000000.0,6420000000.0,1.02,1.02,0.315,0.044,4610000000.0,0.39,19680000000.0,0.975,24.244,4240000000.0,0.818499,0.00478,0.765,110180000.0,10.82,0.20194401,108490000.0,N/A,22.775,548810000.0
199,N/A,N/A,irm,N/A,N/A,N/A,N/A,N/A,321.852,89.45,2.38,4.7209883,0.02708,0.17709999,0.05089000,0.07999,14.27,8980000000.0,24.292856,24.292856,0.9,0.18603516,0.18603516,3510000000.0,1940000000.0,1160000000.0,97160000.0,0.38,0.263,0.251,543890000.0,1.121,6340000000.0,0.845,7.204,584610000.0,0.5584,0.04631,1.014,18960000.0,17.23,0.08656,17570000.0,N/A,34.01,264120000.0
200,N/A,N/A,swn,N/A,N/A,N/A,N/A,N/A,362.441,N/A,1.09,1310000000.0,0.42915002,0.09545,0.02052,0.95631,5.839,2860000000.0,6.555556,6.555556,0.2,0.57957745,0.57957745,2440000000.0,1840000000.0,4630000000.0,1310000000.0,2.832,0.461,0.461,1250000000.0,2.793,4630000000.0,1.596,0.798,0.461,1.3178,0.00544000,1.106,63570000.0,2.89,0.16216801,60370000.0,N/A,5.9,498150000.0
201,N/A,N/A,tsn,N/A,N/A,N/A,N/A,N/A,65.87,12.52,0.58,2.2403758,0.04909999,0.08329,0.08498999,0.18493,98.856,21990000000.0,11.835318,11.835318,2.08,0.14681041,0.14681041,36880000000.0,4700000000.0,3770000000.0,1810000000.0,4.787,0.164,0.009,2720000000.0,0.67,6450000000.0,1.615,26.625,2590000000.0,0.303397,0.0172,0.92,8289999.999999999,2.72,0.029264,8420000.0,N/A,59.65,288190000.0
202,N/A,N/A,xyl,N/A,N/A,N/A,N/A,N/A,105.247,39.80,2.44,4.4204054,0.06258,0.12189999,0.05145,0.11294,22.275,9940000000.0,20.973484,20.973484,1.7,0.15322578,0.15322578,3770000000.0,1460000000.0,2390000000.0,1.39,1.39,0.161,0.264,1760000000.0,1.597,2390000000.0,1.564,12.526,0.161,1.11502,0.00398,0.92800003,5300000.0,4.24,0.02967400,5020000.0,N/A,55.37,179720000.0
203,N/A,N/A,r,N/A,N/A,N/A,N/A,N/A,256.094,16.15,0.57,1.9144497,0.03545,0.08722,0.03418,0.11961999,130.336,3950000000.0,0.03545,0.03545,0.09737551,0.09737551,0.09737551,6790000000.0,1500000000.0,1820000000.0,245930000.0,4.568,0.321,0.073,1600000000.0,0.709,5330000000.0,0.563,38.831,1560000000.0,1.36993,0.00921,0.991,2060000.0,3.51,0.044551,2870000.0,N/A,74.34,53560000.0
204,N/A,N/A,brk-b,N/A,N/A,N/A,N/A,N/A,35.087,18.59,0.00,9.525896,0.09839,0.15255,0.03522,0.08209,139372.56,279350000.0,20.382814,20.382814,2.61,0.16983485,0.16983485,2.2914e+11,13990000000.0,43970000000.0,22550000000.0,9.14,0.274,0.291,51683.65,51683.65,103960000000.0,1.293,178025.25,43390000000.0,0.84649,0.0025,0.643,9770000.0,3.2,0.009,10210000.0,N/A,169.585,1310000000.0
205,N/A,N/A,gme,N/A,N/A,N/A,N/A,N/A,35.951,6.25,0.24,0.9438342,0.0399,0.06892,0.08193,0.15656,84.479,2130000000.0,6.3104477,6.3104477,0.83,0.2707029,0.2707029,8610000000.0,3010000000.0,762400000.0,346400000.0,3.357,0.079,0.038,537100000.0,3.08,815700000.0,1.26,22.398,656400000.0,1.15861,0.01881999,1.364,22140000.0,6.4,0.264282,20940000.0,N/A,21.14,101260000.0
206,N/A,N/A,afl,N/A,N/A,N/A,N/A,N/A,33.097,12.63,1.36,1.51629,0.111,0.19976,0.02168,0.12487,55.77,30820000000.0,11.429203,11.429203,1.29,0.06065583,0.06065583,22560000000.0,8270000000.0,4590000000.0,2520000000.0,6.148,0.155,0.021,5990000000.0,10.951,6730000000.0,0.372,51.105,6410000000.0,1.06765,0.02405,0.674,5700000.0,3.6,0.01454300,6800000.0,N/A,77.49,396850000.0
207,N/A,N/A,fb,N/A,N/A,N/A,N/A,N/A,10.535,40.40,14.86,7.352531,0.38111,0.45873,0.14378001,0.21114,10.535,4.6052e+11,26.254154,26.254154,1.23,0.31662858,0.31662858,27640000000.0,23850000000.0,16360000000.0,11510000000.0,3.933,0.74,0.492,16110000000.0,11.147,12.2,12.613,21.496,17690000000.0,0.446051,0.04037000,0.686,19810000.0,1.08,0.008499,21280000.0,N/A,158.05,2360000000.0
208,N/A,N/A,aiz,N/A,N/A,N/A,N/A,N/A,25.664,12.74,0.83,1.3807659,0.07047,0.11845,0.01716,0.11205,117.477,5720000000.0,14.493055,14.493055,0.75,0.19330513,0.19330513,7530000000.0,2280000000.0,943680000.0,488750000.0,8.197,0.243,0.267,134530000.0,20.147,1070000000.0000001,0.927,75.574,504730000.0,0.640126,0.01261000,0.97800004,882.37,2.12,0.0179,1260000.0,N/A,104.35,54980000.0
209,N/A,N/A,dva,N/A,N/A,N/A,N/A,N/A,143.805,10.49,0.83,2.4156666,0.08284,0.11668999,0.05715000,0.22957,74.758,12430000000.0,16.70288,16.70288,1.54,0.18612713,0.18612713,14750000000.0,4100000000.0,2460000000.0,1230000000.0,6.089,3.872,0.033,1960000000.0,9.175,9090000000.0,1.636,26.413,2400000000.0,1.06516,0.01493999,0.857,4920000.0,2.66,0.031685,4059999.9999999995,N/A,63.805,194600000.0
210,N/A,N/A,znga,N/A,N/A,N/A,N/A,N/A,0.851,N/A,4.13,2.0055249,0.12162,0.12666,0.03112,0.05627,0.851,3130000000.0,33.0,33.0,1.33,0.27208483,0.27208483,741420000.0,502870000.0,79420000.0,91090000.0,0.104,0.041,0.041,60020000.0,0.838,3.348,3.54,1.81,58600000.0,0.463355,0.07667,0.66300005,17090000.0,1.12,0.022082,19190000.0,N/A,3.63,769440000.0
211,N/A,N/A,mpc,N/A,N/A,N/A,N/A,N/A,60.576,23.70,0.47,2.1474805,0.02019,0.04589000,0.03902,0.0691,113.04,27890000000.0,14.816439,14.816439,1.2,0.4437933,0.4437933,63340000000.0,13660000000.0,4780000000.0,1200000000.0,2.268,29.234,0.325,3990000000.0,4.177,12600000000.0,1.608,25.183,4770000000.0,1.64035,0.0087,0.839,13010000.0,3.02,0.027997,10690000.0,N/A,54.08,518740000.0
212,N/A,N/A,ed,N/A,N/A,N/A,N/A,N/A,108.217,18.68,2.02,1.7025708,0.10892,0.21404,0.03459000,0.0955,40.056,24770000000.0,18.997652,18.997652,4.95,0.02082014,0.02082014,12070000000.0,5720000000.0,3850000000.0,1320000000.0,4.342,0.21,0.023,3460000000.0,0.219,15700000000.0,0.877,47.534,3380000000.0,0.011326,0.00169,0.545,11020000.0,7.57,0.036152,10640000.0,N/A,80.93,305380000.0
213,N/A,N/A,pxd,N/A,N/A,N/A,N/A,N/A,26.372,N/A,5.91,2.6600435,0.07177,0.04336999,0.00783,0.03303,27.452,27230000000.0,44.18579,44.18579,6.94,0.02479231,0.02479231,3950000000.0,1770000000.0,1280000000.0,1.97,1.97,1.046,1.046,1500000000.0,13.022,2730000000.0,3.088,60.796,1750000000.0,0.726241,0.05374000,0.89199996,4930000.0,2.78,0.029171,4510000.0,N/A,161.72,170090000.0
214,N/A,N/A,has,N/A,N/A,N/A,N/A,N/A,87.166,25.11,2.79,7.58034,0.11338,0.16143,0.11283,0.31718,40.219,14120000000.0,21.592308,21.592308,3.13,0.302029,0.302029,5020000000.0,3110000000.0,969570000.0,571230000.0,4.499,0.421,0.022,774870000.0,11.893,1610000000.0,2.33,14.812,873520000.0,0.748599,0.10028,0.876,4980000.0,6.57,0.044041,5210000.0,N/A,112.28,4980000.0
215,N/A,N/A,el,N/A,N/A,N/A,N/A,N/A,94.22,31.68,2.98,8.432423,0.0962,0.16479999,0.1177,0.28170002,31.517,34770000000.0,25.055702,25.055702,3.09,0.00610995,0.00610995,11260000000.0,9080000000.0,2350000000.0,1110000000.0,2.984,0.127,0.075,1790000000.0,5.002,3900000000.0,1.738,11.202,1720000000.0,0.699614,0.01451,0.951,7910000.0,3.96,0.04182,8660000.0,N/A,94.46,223870000.0
216,N/A,N/A,nus,N/A,N/A,N/A,N/A,N/A,62.317,20.86,1.49,4.872288,0.07482999,0.12045,0.11194999,0.22466,40.941,3320000000.0,18.094286,18.094286,2.36,0.25800002,0.25800002,2210000000.0,1710000000.0,342290000.0,167260000.0,3.013,7.606,0.058,275260000.0,6.573,428480000.0,1.787,12.998,299310000.0,0.531457,0.02255000,0.78900003,6650000.0,10.99,0.166997,6720000.0,N/A,63.33,52840000.0
217,N/A,N/A,ge,N/A,N/A,N/A,N/A,N/A,162.4,27.07,1.91,3.076789,0.07718,0.0917,0.01689,0.11307,13.503,2.3082e+11,14.350544,14.350544,1.48,0.18226904,0.18226904,1.2369e+11,33410000000.0,17640000000.0,9750000000.0,0.982,0.012,0.012,7200000000.0,0.907,128669999999.99998,2.125,8.582,0.012,1.10959,4.5000002,0.566,90370000.0,2.63,0.010382,93730000.0,N/A,26.405,8680000000.0
218,N/A,N/A,slb,N/A,N/A,N/A,N/A,N/A,46.339,N/A,3.24,2.2505474,0.06772999,0.07394,0.01793,0.04864999,20.251,91120000000.0,25.199234,25.199234,0.93,0.17401129,0.17401129,27810000000.0,3700000000.0,6200000000.0,1910000000.0,1.372,0.499,0.057,6260000000.0,5.292,19020000000.0,1.588,29.224,5710000000.0,0.817435,5.9999997,0.78,23980000.0,3.07,0.017219,24940000.0,N/A,65.77,1390000000.0
219,N/A,N/A,apd,N/A,N/A,N/A,N/A,N/A,41.049,9.94,3.19,3.35748,0.32541,0.22837,0.08019,0.18722,44.828,31290000000.0,21.12941,21.12941,7.39,0.04491782,0.04491782,9520000000.0,3120000000.0,3140000000.0,1510000000.0,14.461,0.114,0.114,2710000000.0,15.295,3870000000.0,2.034,42.794,1900000000.0,1.01319,0.00153,0.88699996,2860000.0,2.12,0.013185,3760000.0,N/A,143.68,217720000.0
220,N/A,N/A,mnst,N/A,N/A,N/A,N/A,N/A,5.378,40.60,9.12,8.107093,0.23358999,0.38478002,0.14624,0.17056999,5.378,28630000000.0,29.479473,29.479473,1.68,0.06747937,0.06747937,3050000000.0,1940000000.0,1240000000.0,726790000.0,1.242,0.192,0.091,701360000.0,1.384,2.888,3.441,6.218,784760000.0,1.30574,0.31873,0.65400004,7720000.0,3.76,0.01861799,7990000.0,N/A,50.4099,567810000.0
221,N/A,N/A,xray,N/A,N/A,N/A,N/A,N/A,19.001,41.44,3.79,1.821207,0.09416000,0.13382,0.02783,0.04421,16.707,14760000000.0,20.18125,20.18125,2.76,0.01536512,0.01536512,3750000000.0,1520000000.0,820800000.0,364700000.0,1.554,0.629,0.166,563400000.0,1.585,1550000000.0,2.302,35.46,645200000.0,1.44155,4.01,4.01,5490000.0,4.01,0.02401400,6040000.0,N/A,64.58,229230000.0
222,N/A,N/A,wy,N/A,N/A,N/A,N/A,N/A,77.233,22.57,3.66,2.6887639,0.16537,0.16192,0.03309999,0.05242,8.914,24760000000.0,25.964565,25.964565,6.44,0.02072203,0.02072203,6370000000.0,1440000000.0,1640000000.0,1.459,1.459,0.888,0.201,3030000000.0,0.605,7120000000.0,1.433,12.264,0.888,1.61707,0.01406,0.83800006,14830000.0,4.91,0.019956,16910000.0,N/A,32.975,751930000.0
223,N/A,N/A,expr,N/A,N/A,N/A,N/A,N/A,10.706,12.02,0.22,0.7580825,0.01855000,0.03407,0.03934,0.06521,27.468,480870000.0,10.372882,10.372882,1.18,0.58161867,0.58161867,2190000000.0,663200000.0,161730000.0,0.51,0.51,0.071,0.071,186710000.0,2.435,67800000.0,1.633,8.073,203320000.0,1.10293,0.12826,0.90699995,7890000.0,3.72,0.11680701,6480000.0,N/A,6.12,76840000.0
224,N/A,N/A,tdc,N/A,N/A,N/A,N/A,N/A,58.805,22.54,1.64,3.9383235,0.07451,0.12345999,0.07075,0.19336,17.453,3740000000.0,22.472868,22.472868,6.98,0.05973446,0.05973446,2320000000.0,1190000000.0,1.923,1.282,1.282,0.099,0.099,0.28,9.002,1.923,2.041,7.361,0.099,1.23618,0.00689000,1.0040001,20220000.0,14.48,0.20599501,19690000.0,N/A,28.99,130890000.0
225,N/A,N/A,anf,N/A,N/A,N/A,N/A,N/A,26.294,N/A,0.19,0.52286446,0.0055,0.00358999,0.00329,0.01204,48.571,604660000.0,64.35715,64.35715,1.57,0.52517986,0.52517986,3330000000.0,2030000000.0,181490000.0,18160000.0,0.267,0.036,0.036,184590000.0,6.196,310470000.0,2.379,17.232,176040000.0,0.455431,0.01714,1.261,17040000.0,3.77,0.28568,15190000.0,N/A,9.01,68010000.0
226,N/A,N/A,efx,N/A,N/A,N/A,N/A,N/A,90.414,31.42,5.14,5.8134594,0.16622,0.27533,0.08269,0.19985001,27.164,16810000000.0,20.724035,20.724035,2.08,0.04168856,0.04168856,3140000000.0,2030000000.0,1180000000.0,4.45,4.45,0.482,0.143,795800000.0,1.025,2670000000.0,0.587,24.027,791400000.0,0.990587,0.00811,0.89,2430000.0,4.71,0.020367,2460000.0,N/A,139.68,120210000.0
227,N/A,N/A,mkc,N/A,N/A,N/A,N/A,N/A,94.772,25.82,2.68,6.7465873,0.10692999,0.15194,0.08932999,0.26716,35.637,12110000000.0,21.829596,21.829596,2.71,0.08123332,0.08123332,4410000000.0,1830000000.0,776800000.0,478600000.0,3.765,0.082,0.048,658100000.0,1.043,1710000000.0,0.792,14.431,622600000.0,0.477993,0.00252,0.866,4110000.0000000005,9.61,0.0,3960000.0,N/A,97.36,113390000.0
228,N/A,N/A,mdlz,N/A,N/A,N/A,N/A,N/A,71.589,39.06,2.52,2.5705395,0.06703,0.1348,0.0346,0.06514,16.741,65610000000.0,18.532053,18.532053,1.99,0.05991685,0.05991685,25920000000.0,10130000000.0,4300000000.0,1740000000.0,1.107,0.171,0.006,2840000000.0,0.942,18410000000.0,0.559,16.87,2740000000.0,0.737539,0.02898,0.774,15220000.0,1.97,0.010356,15980000.0,N/A,43.365,1520000000.0
229,N/A,N/A,swk,N/A,N/A,N/A,N/A,N/A,73.721,18.67,1.93,3.2867699,0.1013,0.12809,0.05392,0.18661,78.573,22360000000.0,17.957056,17.957056,1.93,0.24298191,0.24298191,11410000000.0,4270000000.0,1890000000.0,1170000000.0,7.831,1.023,0.05,1490000000.0,2.471,5030000000.0,1.037,44.527,1430000000.0,1.23693,0.00588999,0.884,2009999.9999999998,1.84,0.013178,1620000.0,N/A,146.35,153040000.0
230,N/A,N/A,bxp,N/A,N/A,N/A,N/A,N/A,124.904,44.00,7.16,3.2951849,0.16924,0.33476,0.02775,0.05921,16.451,18350000000.0,39.938965,39.938965,32.78,0.13436788,0.13436788,2550000000.0,1630000000.0,1490000000.0,417580000.0,2.71,0.466,0.046,1040000000.0,1.973,9900000000.0,0.593,36.24,934420000.0,0.941569,0.00625,0.97900003,2680000.0,3.81,0.02233400,2550000.0,N/A,119.4175,153860000.0
231,N/A,N/A,cat,N/A,N/A,N/A,N/A,N/A,280.256,N/A,1.64,4.72557,0.00375,0.06162,0.01922,0.00932,66.438,64190000000.0,20.643938,20.643938,0.83,0.35639095,0.35639095,38540000000.0,9630000000.0,5400000000.0,0.249,0.249,0.304,0.038,5610000000.0,13.959,38280000000.0,1.286,23.066,6660000000.0,1.64343,0.00231000,0.666,20830000.0,4.9,0.035406,22370000.0,N/A,109.0,589090000.0
232,N/A,N/A,t,N/A,N/A,N/A,N/A,N/A,109.54,18.01,1.38,1.8227848,0.07774,0.15927,0.0397,0.10443,26.371,2.2643e+11,12.405406,12.405406,1.74,0.13699603,0.13699603,1.6379e+11,86900000000.0,48950000000.0,12640000000.0,2.045,0.087,0.029,39340000000.0,2.459,136900000000.0,0.902,20.145,40660000000.0,0.444152,4.8000002,0.467,150450000.0,7.09,0.02451999,141750000.0,N/A,36.72,6150000000.0
233,N/A,N/A,fisv,N/A,N/A,N/A,N/A,N/A,191.337,30.84,4.65,10.828211,0.15948,0.26419002,0.09553,0.34769002,25.535,26220000000.0,21.44174,21.44174,1.95,0.10745072,0.10745072,5500000000.0,2550000000.0,1740000000.0,4.003,4.003,0.11,0.047,1430000000.0,1.45,4640000000.0,0.902,11.386,1380000000.0,0.805274,0.00298,0.916,2970000.0,3.78,0.016282,2870000.0,N/A,123.29,212380000.0
234,N/A,N/A,pcar,N/A,N/A,N/A,N/A,N/A,118.873,16.94,1.42,3.4110756,0.08406,0.11069000,0.05538,0.21257,48.327,24070000000.0,16.174118,16.174118,2.41,0.2656076,0.2656076,16610000000.0,3090000000.0,2360000000.0,1430000000.0,4.046,0.014,0.014,2300000000.0,8.24,8420000000.0,5.002,20.152,2120000000.0,1.16984,0.02406,0.641,0.02406,5.27,0.028034,0.02406,N/A,68.74,351280000.0
235,N/A,N/A,de,N/A,N/A,N/A,N/A,N/A,460.862,22.23,1.53,5.19667,0.0661,0.09109,0.02581000,0.23739,84.681,39500000000.0,17.7849,17.7849,0.76,0.5537491,0.5537491,26640000000.0,8400000000.0,3980000000.0,1770000000.0,5.555,0.596,0.03,3760000000.0,11.311,35520000000.0,2.187,24.025,3900000000.0,0.722152,0.09363,0.741,15460000.0,5.32,0.048586,16739999.999999998,N/A,124.85,318280000.0
236,N/A,N/A,mar,N/A,N/A,N/A,N/A,N/A,163.893,35.71,9.49,7.4509735,0.23035,0.49005002,0.08196,1.23384,12.426,38190000000.0,21.457537,21.457537,1.82,0.41355598,0.41355598,17070000000.0,2630000000.0,2250000000.0,2.823,2.823,0.106,0.68,1580000000.0,1.948,8470000000.000001,0.598,13.564,1710000000.0,1.35323,0.26273,0.566,12860000.0,4.72,0.039035,11050000.0,N/A,101.065,378890000.0
237,N/A,N/A,gs,N/A,N/A,N/A,N/A,N/A,452.329,12.10,2.88,1.229541,0.26375,0.36305,0.00961,0.09752,76.836,93070000000.0,11.127465,11.127465,1.02,0.44627833,0.44627833,30610000000.0,30610000000.0,395610000000.0,8029999999.999999,18.794,0.919,0.266,5570000000.0,1799.731,395610000000.0,1.798,184.984,4750000000.0,1.38703,0.06418,0.727,4120000.0,1.26,0.010567,4270000.0,N/A,227.4454,409300000.0
238,N/A,N/A,axp,N/A,N/A,N/A,N/A,N/A,265.417,15.31,2.54,3.6184857,0.17631,0.24485001,0.0326,0.25054002,32.264,75810000000.0,13.392405,13.392405,1.86,0.33587313,0.33587313,33820000000.0,2030000000.0,55570000000.0,5100000000.0,5.54,0.076,0.04,8220000000.000001,32.975,55570000000.0,1.989,23.391,6860000000.0,1.13077,0.00187999,0.83,13900000.0,4.62,0.01863399,13960000.0,N/A,84.64,893780000.0
239,N/A,N/A,cof,N/A,N/A,N/A,N/A,N/A,38.197,12.47,2.07,0.8193281,0.1878,0.30642998,0.01045,0.07409,38.197,39640000000.0,9.545029,9.545029,1.48,0.19439948,0.19439948,27520000000.0,13170000000.0,49970000000.0,3290000000.0,6.591,0.163,0.032,11860000000.0,21.53,49970000000.0,18890000000.0,99.606,10920000000.0,1.22666,0.00515999,0.917,6640000.0,2.31,0.01385499,5930000.0,N/A,81.61,482970000.0
